trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
2007-09-04,-0.005425797,-0.003057286,-0.009026865,-0.000348877,0.0036282127,-0.001612221,0.000097,-0.002446714,-0.010590319,-0.001263061,0.0015176897,-0.001579055
2007-09-05,0.0049979436,0.0031794037,0.0067355366,-0.002664671,0.0020758569,0.0057327695,0.000097,0.0031151261,0.0027988313,-0.002404775,0.0021853788,0.0039896253
2007-09-06,0.0096716483,0.0019180182,0.0053606531,0.0034997281,-0.004903399,0.0063920177,0.000097,0.0006851256,0.0034673786,0.0039712354,-0.003760973,0.0021994104
2007-09-07,-0.023160496,0.0023401589,0.0032313571,0.0075790902,-0.011523692,-0.004797431,0.000097,0.0016576324,-0.000956808,0.0052486676,-0.004429969,-0.001575187
2007-09-10,0.0176743619,0.0094095056,0.0029799491,-0.008295624,-0.007555951,0.0044728513,0.000097,0.0064791584,0.0029596517,-0.012059578,-0.006718631,0.0030274477
2007-09-11,-0.055621825,-0.008430172,-0.011404684,0.0087865874,0.0126223341,-0.006711366,0.000097,-0.001119896,-0.012043739,0.0066623374,0.0056667233,0.0035062153
2007-09-12,0.0152260136,-0.011550419,0.0031448616,0.0097752917,0.0129986109,-0.009921212,0.000097,-0.009487623,0.0039513528,0.0056167409,0.0150448351,-0.008352114
2007-09-13,0.0239124913,-0.008590802,0.0077913969,0.01904332,0.0104978503,-0.004822308,0.000097,-0.004087705,0.0050764604,0.0121782921,0.0058118171,0.0003955607
2007-09-14,0.0152649638,0.0047779501,0.0052485986,-0.001343182,0.006372107,0.0026386488,0.000097,0.0052765535,0.002092676,-0.006500739,0.0000126616,0.0030659132
2007-09-17,0.022936328,-0.001955038,0.0187792342,-0.003838178,0.0048528321,0.0030578667,0.000104,-0.000559942,0.0132738946,-0.005541981,-0.000089388,-0.001081108
2007-09-18,0.0014481942,0.0073569612,0.0104066202,-0.005472138,-0.010019093,0.008141251,0.000104,0.0026016835,0.0095377353,0.0002923501,-0.00382002,0.0004336741
2007-09-19,-0.013295433,0.0012198008,-0.00060661,0.0002675764,0.0012205128,0.004680515,0.000104,0.0016486284,0.0000978593,0.0018903588,-0.003295707,0.0017394532
2007-09-20,0.0127841686,-0.000555175,0.0076838297,0.002524773,0.0033681783,-0.001901847,0.000104,0.0009940658,0.0070708634,0.000528545,0.0000253871,0.0010048224
2007-09-21,-0.007403797,-0.001596244,-0.004991918,-0.000487692,0.0145651532,-0.00360357,0.000104,-0.000511261,-0.004862142,-0.000076696,0.0096626107,-0.002678334
2007-09-24,0.0064459819,-0.002821947,0.000239955,0.0081857728,0.0117264069,-0.002464303,0.000104,0.0005190453,-0.000123423,0.003138215,0.0029572253,-0.000617977
2007-09-25,-0.011977506,0.0043819819,-0.012725973,-0.004141743,-0.020144563,0.0016150843,0.000104,-0.000097925,-0.007055403,0.0015863779,-0.008392772,0.002876743
2007-09-26,-0.020327617,0.007591971,-0.007429971,-0.010307794,0.0006105014,0.0013333276,0.000104,0.0035628234,-0.007174949,-0.004032951,0.0000673549,0.0019187418
2007-09-27,0.0102205929,-0.003079871,0.0032763916,0.0003424647,0.0061411122,-0.00600692,0.000104,-0.002184526,0.0017224795,-0.00027603,0.0052087213,-0.005965317
2007-09-28,0.0256239362,-0.007545477,0.0035209428,0.0066456853,0.0009089338,-0.006874328,0.000104,-0.007053837,0.0017760404,0.0079697142,0.0044734962,-0.007925207
2007-10-08,0.0011988734,-0.003278449,-0.007988596,0.0080642611,0.0134171133,-0.010629628,0.000104,0.0001040217,0.0005391725,-0.002517405,0.0067767844,-0.005886838
2007-10-09,0.006242091,0.0023154907,-0.002537568,-0.011281137,-0.005947636,0.0029327229,0.000104,-0.000264207,0.0008845325,-0.009398051,-0.002475729,0.0010668838
2007-10-10,-0.000594447,-0.0093211,-0.002218779,0.0130840545,0.0060076097,-0.009687413,0.000104,-0.00439452,0.0000892127,0.0100315226,0.0067282853,-0.007406079
2007-10-11,-0.002734467,-0.01795723,-0.005768856,0.0216535654,0.0277203483,-0.020332695,0.000104,-0.007421765,-0.004171236,0.0117795784,0.014512686,-0.010324712
2007-10-12,-0.013114032,-0.018777007,-0.002159597,0.0191118639,0.0186610506,-0.011699112,0.000104,-0.009726941,-0.007155964,0.0143353957,0.0151658474,-0.006571091
2007-10-15,0.0134950311,-0.014878483,0.0065073933,0.0105066822,0.0174625841,-0.002388897,0.000104,-0.004569714,0.0018438227,0.0095951719,0.0060435268,-0.002996968
2007-10-16,0.0078876566,0.0082491876,-0.004519586,-0.006952307,0.0001661071,0.0088610312,0.000104,0.0042228273,-0.000378191,-0.004549713,-0.002563411,0.0066201221
2007-10-17,-0.00454072,0.0089009444,0.0028466439,-0.012506723,-0.006375796,-0.002883216,0.000104,0.0070144364,-0.000667336,-0.003812101,-0.006719279,0.0002667465
2007-10-18,-0.03331483,0.0154176795,-0.003405182,-0.014900573,-0.013259851,0.0079188718,0.000104,0.0082897853,-0.002331585,-0.011918715,-0.007811661,0.0064895688
2007-10-19,0.0001439184,-0.008948427,-0.010663217,0.0063960065,0.0055180073,-0.006081975,0.000104,-0.006649129,-0.005646304,0.0047399082,0.0057844892,-0.003047601
2007-10-22,-0.030666545,0.001727849,-0.011993387,-0.003053353,0.0052695682,-0.000049659,0.000104,-0.001784197,-0.005681325,-0.000449421,0.0024339916,0.0005976641
2007-10-23,0.0055437494,-0.009572312,-0.003286804,-0.002376565,0.0131789675,-0.010726443,0.000104,-0.004809982,-0.000640847,-0.006326669,0.0093231629,-0.008071195
2007-10-24,-0.004229174,-0.019976249,-0.019213073,0.0221629683,0.0273244396,-0.020588133,0.000104,-0.00885088,-0.014894465,0.0189283829,0.0166534246,-0.008634062
2007-10-25,-0.062211449,-0.015817389,-0.022023706,0.0126102667,0.0135847164,-0.022534027,0.000104,-0.007615829,-0.015367887,0.0091279909,0.0093882019,-0.004806776
2007-10-26,0.0010525886,-0.010453619,0.0001546854,0.0164847885,0.0215447132,-0.011426937,0.000104,-0.003801231,0.0111613922,-0.003450096,0.0133643429,-0.005788494
2007-10-29,0.0202659016,-0.010290598,0.0198903588,0.0144260472,0.0126295784,0.0000370142,0.000104,-0.007101863,0.0141071532,0.0123126413,0.0112844769,-0.004156982
2007-10-30,0.0201209469,0.0065973894,0.0105688625,0.0007016449,-0.005291556,0.0079828438,0.000104,0.0057103158,0.0057547088,0.0034269138,-0.008707566,0.0018886143
2007-10-31,0.0272526999,0.0168272628,-0.004368819,-0.008724023,-0.014390851,0.0079137005,0.000104,0.0075788188,-0.001938644,-0.004670216,-0.00913641,0.0033853641
2007-11-01,-0.022937133,0.0008363959,-0.011711639,0.0136804793,0.0125092286,0.0022240135,0.000104,0.0040859463,-0.010426137,0.0099164505,-0.001109206,0.001905751
2007-11-02,-0.02924168,0.0117242573,0.0005778421,-0.013969951,-0.01276716,0.0111962421,0.000104,0.0081466203,0.001643624,-0.012992195,-0.015036024,0.0089765825
2007-11-05,-0.004200523,0.0188836421,0.0180115689,-0.040277329,-0.030824348,0.0189499759,0.000104,0.0100993508,0.0091272534,-0.024789664,-0.014466089,0.0095717415
2007-11-06,-0.002216483,0.013342965,0.0045329864,-0.015489609,-0.015317743,0.0053738846,0.000104,0.0060808459,0.0029486044,-0.007919192,-0.00432245,0.0031249614
2007-11-07,0.0018484997,-0.005720746,-0.00224573,0.0065281116,0.0079029622,-0.005787651,0.000104,-0.002007513,-0.002367962,0.0025643449,0.0035651077,-0.003494058
2007-11-08,-0.045230114,0.0110487777,-0.002090262,-0.023604943,-0.007317869,0.0009356811,0.000104,0.0087889272,-0.0027963,-0.020875218,-0.005556089,0.0011480912
2007-11-09,-0.016102557,0.0062472673,0.0023771184,-0.013949167,-0.001579798,0.0094238135,0.000104,0.0060054399,0.0023558565,-0.021520212,-0.00774231,0.0060804455
2007-11-12,-0.01756999,0.0074034968,-0.003525123,-0.01341769,-0.003161532,0.0014631483,0.000104,0.0085174396,0.0031591834,-0.026104719,-0.014344908,0.0030884322
2007-11-13,0.0009937653,0.005360499,0.0094494652,-0.007271222,-0.01168565,0.011277618,0.000104,0.0059124303,0.0075369037,-0.006628423,-0.009084215,0.0075625608
2007-11-14,0.0405370641,-0.008298363,0.0064298257,0.0177011646,0.0044287581,-0.004729754,0.000104,-0.006094867,0.0024068827,0.0170445656,0.0082905107,-0.004327487
2007-11-15,-0.015867045,0.0052859698,0.000589829,-0.000211825,-0.004092648,0.0032493172,0.000104,0.0040949918,-0.001421732,-0.00044451,-0.003522355,0.0017548374
2007-11-16,-0.007638416,0.0097614408,0.0110895517,-0.012901554,-0.018864918,0.013543702,0.000104,0.0041095208,0.0068477796,-0.010168008,-0.00911931,0.0056048423
2007-11-19,0.0139358902,0.0133049393,0.0080136288,-0.022176104,-0.024012737,0.0146015408,0.000104,0.0056393873,0.0005507862,-0.011416144,-0.00648314,0.0040783353
2007-11-20,0.0170173475,-0.005501723,-0.003184847,0.0041653105,0.0109670392,-0.007243102,0.000104,-0.005684765,-0.002087098,0.0103448665,0.0096906531,-0.004530686
2007-11-21,-0.012434504,-0.000279206,-0.004031639,0.0072610141,0.0031428358,-0.002922051,0.000104,-0.000560144,-0.006207209,0.0067724019,0.0045368389,-0.000354142
2007-11-22,-0.04601798,-0.000175863,-0.0042201,-0.010654643,0.0053703309,0.0028628946,0.000104,0.0028801849,-0.008510226,-0.011928457,0.0026231797,-0.000845654
2007-11-23,0.0185698691,-0.000847978,0.0126708929,-0.000218878,-0.009220552,-0.000142068,0.000104,-0.001752384,0.0096785569,-0.001176627,-0.000943939,-0.001293172
2007-11-26,-0.009350081,0.005974647,-0.002506702,-0.003599896,0.0012066534,-0.000362284,0.000104,0.0066339427,-0.003651998,-0.005927474,-0.002119714,0.0033244937
2007-11-27,-0.014500761,0.0054320768,0.0074291919,-0.012913692,-0.005714866,0.0033191997,0.000104,0.002645556,0.0061703095,-0.011465836,-0.003398938,0.0025483622
2007-11-28,-0.013931619,0.0123916006,0.0060237873,-0.01296845,-0.017418505,0.0127548063,0.000104,0.0084399299,0.0063449404,-0.011564516,-0.01355106,0.0100076308
2007-11-29,0.0321885205,-0.010683668,0.006104725,0.0153377975,0.0077619335,-0.00608509,0.000104,-0.003627557,0.0045041527,0.0053038225,0.003051588,-0.005807928
2007-11-30,-0.018420822,0.0113139759,-0.011537056,-0.008230859,-0.004960133,0.0024578917,0.000104,0.0104187148,-0.012341177,-0.009229882,-0.008050167,0.0012037789
2007-12-03,0.0075730581,0.0053423486,-0.004345766,-0.005296177,-0.00375359,0.0019239899,0.000104,0.0030418091,-0.000322903,-0.007869457,-0.002008559,0.0000800496
2007-12-04,0.0104180666,-0.007206418,0.000837375,0.001967499,0.0083931833,-0.002343971,0.000104,-0.0031225,0.0007078137,0.0053480376,0.0030774975,0.0004608494
2007-12-05,0.0264486815,-0.012701862,0.0016734658,0.0092078088,0.0107925679,-0.010780634,0.000104,-0.008105957,-0.000159233,0.0071552272,0.0083410713,-0.007244592
2007-12-06,0.0026988116,0.0058018621,-0.001792544,-0.000913581,-0.007855954,0.0053564967,0.000104,0.0031006691,-0.001178712,0.0015134816,-0.003902116,0.004561183
2007-12-07,0.0177001433,0.0003784662,0.0044413722,0.001387155,0.001302774,0.0035567919,0.000104,-0.000099701,0.0023250043,0.0035095933,-0.000095643,0.0019312345
2007-12-10,0.0285982824,-0.001901138,-0.003421941,0.0017925581,-0.003990215,0.0001556791,0.000104,-0.004618408,-0.006991615,0.0042737033,0.0067195315,-0.0029818
2007-12-11,0.0085817659,0.004681798,0.0024166633,-0.005890907,-0.008577016,0.0065480215,0.000104,0.0011686112,0.0007818058,-0.002146547,-0.005424976,0.0040387832
2007-12-12,-0.001010983,0.0089424975,-0.000298319,-0.012139766,-0.010541968,0.0112944783,0.000104,0.0043445481,-0.001349318,-0.004391271,-0.005291514,0.0041296594
2007-12-13,-0.038725048,0.0108026087,0.0030880723,-0.010549967,-0.007710451,0.0075923943,0.000104,0.0072422646,-0.000380257,-0.007970952,-0.009217814,0.0042157704
2007-12-14,0.0223881339,0.0008877039,-0.00455548,-0.001881211,-0.002393955,0.0020327976,0.000104,-0.001813813,-0.001573384,-0.003456562,0.0008471167,0.0023619759
2007-12-17,-0.008353718,0.0163262481,0.0041861263,-0.022872431,-0.024696699,0.0124453769,0.000104,0.0073813066,0.0024775119,-0.018132807,-0.009227544,0.0053950485
2007-12-18,-0.007206773,-0.006687015,0.0040544623,0.0000993045,0.0130292295,-0.006231292,0.000104,-0.005830935,0.0029489878,0.0030099407,0.0083059517,-0.006102713
2007-12-19,0.023698787,-0.001285031,0.004145084,0.0016135238,0.0067972674,-0.000280892,0.000104,0.0016045584,0.0010523132,0.0025895633,0.0009815304,0.0007208658
2007-12-20,0.0156725404,-0.004081756,-0.002657053,0.0070887405,0.0055922779,-0.001768784,0.000104,-0.002297027,-0.001023458,0.005035405,0.0012309987,-0.001232786
2007-12-21,0.0158381109,-0.001064169,0.0007250532,0.0047385373,0.0000910537,0.0005815789,0.000111,-0.001624625,0.0011205601,0.0063504194,0.0021563395,0.001708093
2007-12-24,0.0179752053,-0.000535415,-0.000490091,0.0065398458,-0.002385208,-0.003589803,0.000111,-0.000879644,-0.002307832,0.0086333877,0.0000442639,-0.001664033
2007-12-25,0.0076578314,0.0026020854,0.0080670216,-0.003679967,-0.00361885,0.0005917267,0.000111,0.0010319201,0.0052052471,-0.00137058,-0.001436878,0.0001931255
2007-12-26,0.0168510385,0.0036413643,-0.004197291,0.0004848376,-0.007863622,0.0044837012,0.000111,0.0014174942,-0.005062466,-0.00250361,-0.000545425,0.000775884
2007-12-27,0.0164397521,-0.009447443,-0.002615838,0.0112028748,0.0132950983,-0.001781988,0.000111,-0.004517445,-0.004559345,0.0041589894,0.0034037884,-0.001458914
2007-12-28,-0.004728117,0.0052133339,-0.006061074,0.004999609,-0.006830476,0.0032178311,0.000111,0.0029138668,-0.00710001,0.0021671266,-0.005596934,0.0021809956
2008-01-02,0.0230618762,0.0163561751,0.0040058068,-0.010968859,-0.024028357,0.0145485062,0.000111,0.0053539512,-0.00082883,-0.007613445,-0.007571053,0.0010167917
2008-01-03,0.0167464471,0.0046643549,0.0074519328,-0.009452439,-0.0008009,0.0083161346,0.000111,0.001660529,0.0067598335,-0.003737664,-0.002206796,0.0020516345
2008-01-04,0.0057832983,-0.004237341,-0.001576286,0.0110826961,0.0067065269,-0.002433623,0.000111,-0.003837879,-0.000625014,0.0067040298,0.0030866121,-0.000025102
2008-01-07,0.0150083156,0.005279661,0.0059443213,0.0084123668,-0.000140857,0.0004501513,0.000111,0.0032730881,0.0079670843,0.0036879972,-0.004884734,0.0003702285
2008-01-08,-0.018676566,-0.010198785,-0.006799893,0.0003161798,0.0126909186,-0.010638564,0.000111,-0.003727355,-0.006612393,0.0006815928,0.0038258906,-0.003739832
2008-01-09,0.0228258344,0.0094195672,0.0109807647,0.0057416821,-0.005772046,0.006836949,0.000111,0.005572554,0.0106044215,0.0045215439,-0.003455687,0.0035347639
2008-01-10,0.0100334445,-0.006390352,-0.001231001,0.0144165638,0.0071234362,-0.005164524,0.000111,-0.003576566,-0.00382111,0.0060742553,0.0066169968,-0.005825343
2008-01-11,-0.003303399,0.0015706389,-0.004110113,0.0034460152,-0.003929771,0.0012251622,0.000111,0.001193455,-0.002552571,0.0019344812,-0.000047722,0.0034977924
2008-01-14,0.0115789592,0.0019934618,0.0036968251,-0.007024047,-0.006420357,0.0022599116,0.000111,0.0016499252,0.0032966136,-0.006874788,-0.002879619,0.0015305415
2008-01-15,0.0035750697,0.0077178427,0.0063484553,-0.004524803,-0.006277397,0.0029409905,0.000111,0.0043394409,0.0029439094,-0.004784814,-0.006660355,-0.000473313
2008-01-16,-0.023031111,0.0177014821,0.0037908691,-0.015016327,-0.019863874,0.0117917486,0.000111,0.0106093398,0.0014695215,-0.009847268,-0.012648189,0.0042925563
2008-01-17,-0.027651276,0.0035235388,-0.004194802,-0.009679876,-0.005839961,0.000427597,0.000111,0.0035921962,-0.005027229,-0.011993519,-0.005746628,0.0034618898
2008-01-18,0.0105642907,-0.005443135,0.0067075964,0.0058729578,0.002949205,0.00053272,0.000111,-0.003693648,0.0051545165,-0.000722393,0.0010847489,-0.000822898
2008-01-21,-0.045329477,0.0061293433,-0.00358523,-0.014485996,-0.005491332,0.0010452455,0.000111,0.0026228525,-0.00420173,-0.008940825,-0.002869768,0.0013574611
2008-01-22,-0.081041832,-0.003314778,-0.012989107,-0.004475481,0.0094304973,-0.002795402,0.000111,-0.00132839,-0.010734101,0.0018584196,0.0029208899,0.0029242149
2008-01-23,0.0522746988,-0.010700691,0.0061257475,-0.001993105,0.0089533047,-0.00914136,0.000111,-0.012011675,0.0053472212,-0.005135542,0.015614463,-0.013234521
2008-01-24,0.021912303,0.0138577821,0.0035674083,-0.008709864,-0.010724387,0.0046666455,0.000111,0.0058138559,0.002442366,-0.009416534,-0.004220163,-0.0014724
2008-01-25,0.0048210054,-0.004418265,-0.004454882,0.0154899741,0.0056312786,-0.002899632,0.000111,-0.002350553,-0.002819112,0.0101108871,0.0033091437,0.0020673438
2008-01-28,-0.070386819,-0.001655846,-0.012075892,-0.003313735,0.0000246142,-0.004695372,0.000111,-0.002835436,-0.010090212,-0.003144715,0.001543606,0.0024773741
2008-01-29,0.0121122387,0.0041269037,0.0095003042,0.0015558405,-0.009022056,0.0038009612,0.000111,0.0003865134,0.010584568,-0.007387253,-0.003573592,0.0006794531
2008-01-30,-0.000319325,0.008381293,-0.003233233,-0.001255341,-0.002003749,0.0040350791,0.000111,0.007049524,-0.002409347,0.0007698876,-0.003150568,0.003558661
2008-01-31,-0.029895218,-0.010347931,-0.009959444,0.0017592757,0.0136321287,-0.010349102,0.000111,-0.004063032,-0.006140024,0.0011308397,0.0059973749,-0.003534897
2008-02-01,-0.030540041,-0.020131777,-0.010289207,0.014213487,0.023768938,-0.026320883,0.000111,-0.010295127,-0.007481969,0.0047056398,0.0171481657,-0.014544159
2008-02-04,0.0835615493,-0.002778281,0.0110003734,0.0018561408,0.0039129601,-0.000291234,0.000111,-0.001827839,0.0086928212,0.0023580164,0.0050399367,-0.004498766
2008-02-05,-0.000472286,0.0080276945,0.0114079473,-0.004340769,-0.010702945,0.0117055314,0.000111,0.0048732748,0.0073434916,0.0017471793,-0.009789078,0.0085722561
2008-02-13,-0.011452144,0.0108855613,0.0039380959,-0.009325683,-0.009785676,0.0095108712,0.000111,0.0078973157,0.0034385039,-0.004924558,-0.011030494,0.0050068009
2008-02-14,0.0160559654,0.0063648647,0.0051740002,-0.00130843,-0.005204721,0.00353116,0.000111,0.0050531953,0.0048056908,-0.001735374,-0.004089547,0.0001911369
2008-02-15,-0.007712766,0.0086259789,0.0037413054,0.0025523232,-0.002014908,0.0022541615,0.000111,0.0076625533,0.0019157078,0.0012535915,-0.004740371,0.0032871491
2008-02-18,0.0258313501,0.0083449916,-0.000384287,-0.002413415,-0.005499885,0.0049724473,0.000111,0.0046525576,0.0003736005,-0.000718111,-0.000341199,0.0015516308
2008-02-19,0.0220416284,-0.003713419,-0.004497793,0.0028545249,0.0077976187,-0.002553365,0.000111,-0.003429166,-0.005494524,0.0050894157,0.0089620844,-0.006274598
2008-02-20,-0.013062383,0.0093105788,0.0032924713,0.0003204902,-0.006397277,0.0027778132,0.000111,0.0069787087,0.0024904968,0.0021614146,-0.003810137,0.0022361317
2008-02-21,0.0026495567,0.0169824608,0.0084413314,-0.004970794,-0.011777904,0.0101918165,0.000111,0.0103711378,0.007085895,-0.007978018,-0.008793419,0.0044112445
2008-02-22,-0.029484382,0.008981646,0.0043086274,-0.006662766,-0.012363397,0.0098864366,0.000111,0.0043700101,0.0034570088,-0.005506172,-0.005813837,0.006463885
2008-02-25,-0.038978283,0.0068074708,0.001543985,-0.012964848,-0.000712392,0.0037656116,0.000111,0.003811367,0.0046581346,-0.005015951,-0.003885235,0.0020011721
2008-02-26,-0.004248531,0.0071191876,0.0066323951,-0.023252207,-0.012275451,0.0141011357,0.000111,0.0063380167,0.0096801144,-0.014098588,-0.012585872,0.0070573071
2008-02-27,0.0252109989,-0.000251848,0.0023595638,0.0042022137,0.0026808334,0.0013245991,0.000111,0.0010251563,0.004057837,0.0007603216,-0.001841101,0.0034258521
2008-02-28,-0.001517849,0.0078748573,0.0005448561,-0.00040591,-0.002189685,0.0026028851,0.000111,0.0035529354,-0.00019962,-0.000167204,-0.002504027,0.0019199277
2008-02-29,0.0135834553,0.0043260264,-0.001646665,0.0004063587,-0.003925599,0.0006342552,0.000111,0.0025197852,-0.000248662,0.001795547,-0.004098312,0.0019469925
2008-03-03,0.030404296,0.0071288307,0.0021255783,0.0070975875,-0.005399199,-0.000422103,0.000111,0.0038679206,0.0034437786,0.0059013346,-0.001528952,-0.000300358
2008-03-04,-0.014355208,0.013287386,0.0019972976,-0.010430492,-0.012754157,0.0119166287,0.000111,0.0071464729,0.0025970943,-0.006796761,-0.005734305,0.0087222404
2008-03-05,-0.004483271,0.0176695336,0.0082622274,-0.01530669,-0.025690319,0.0123573811,0.000111,0.0111058517,0.0099786909,-0.01528254,-0.017822735,0.0098889559
2008-03-06,0.0062171149,-0.006636139,-0.003623434,-0.009629997,-0.000765323,-0.000812426,0.000111,-0.003487537,-0.003940856,-0.008615682,-0.000719578,0.0000283403
2008-03-07,-0.015750689,-0.006577101,-0.008307166,0.0073864695,0.0089633261,-0.006527818,0.000111,-0.005259867,-0.009154228,0.007498022,0.0071217355,-0.003977385
2008-03-10,-0.037994694,0.0067345667,0.0028751316,-0.008493661,-0.009911204,0.0051645829,0.000111,0.0046560455,0.0037422584,-0.007129526,-0.005787268,0.0035149557
2008-03-11,0.0061656864,0.0143447325,0.0069820504,-0.00984048,-0.013695624,0.0110045858,0.000111,0.0100940636,0.0117424815,-0.008521731,-0.014249699,0.0093052573
2008-03-12,-0.029731663,0.0062010045,-0.001437241,-0.003060419,-0.000264802,0.0026344337,0.000111,0.0056652444,-0.00287148,-0.003682048,-0.003447193,0.0025584294
2008-03-13,-0.035670939,-0.00481378,-0.000478329,0.0070695762,0.008499679,-0.004611494,0.000111,0.0012330243,-0.003250857,-0.004406983,0.0013563245,-0.000251509
2008-03-14,-0.010517292,0.0045333065,0.0025177656,-0.002138644,-0.003555264,0.0025852483,0.000111,0.0029228447,0.0055317183,-0.002424657,-0.000462655,0.0018744246
2008-03-17,-0.066400322,-0.015315826,-0.015472591,0.008140065,0.0191849692,-0.014832444,0.000111,-0.005818035,-0.011246636,0.0035090387,0.0062484423,-0.001136165
2008-03-18,-0.065199799,-0.006634431,-0.006861676,0.0061123742,0.0129314453,-0.00652964,0.000111,0.0010797807,-0.004313757,0.0004080389,0.0016026832,0.0017284248
2008-03-19,0.0403940769,0.009080725,0.0071319363,0.0002329589,-0.001902755,-0.000410769,0.000111,0.0055814064,0.0105449257,0.0009516535,-0.000555302,-0.003224556
2008-03-20,0.0376415894,0.0067263904,0.0039024831,-0.000979502,-0.003505144,-0.002354317,0.000111,0.0040643997,0.0037693266,0.0051109062,0.0001811108,-0.004205476
2008-03-21,0.0136446805,-0.001706616,0.0062650052,0.0022943811,-0.002322985,0.0009821991,0.000111,-0.002545729,0.0030977035,0.0021307221,0.0024754683,0.0012787364
2008-03-24,-0.03307018,0.0208437901,0.0060275968,-0.010299487,-0.023174662,0.0134173518,0.000111,0.0153996793,0.005836101,-0.004450163,-0.017813943,0.0097015498
2008-03-25,0.0157367745,-0.000262408,0.0051565285,-0.00468166,0.0030545022,-0.007655893,0.000111,0.0035502135,0.0076518681,-0.009177509,-0.002455838,-0.001661366
2008-03-26,-0.001706422,-0.00419423,-0.001603164,0.0071232963,0.0069361571,-0.002679434,0.000111,-0.001621638,-0.003527714,0.0053802421,0.0085322625,-0.003402572
2008-03-27,-0.047785814,-0.008684137,-0.016747901,0.0092589273,0.0166446044,-0.018682875,0.000111,-0.005027147,-0.011203623,0.0034991165,0.0155104566,-0.007308079
2008-03-28,0.0355331225,-0.00996802,-0.003907147,0.0007867763,0.0112745926,-0.012516646,0.000111,-0.005353438,0.0009029551,-0.000262023,0.0061126314,-0.010867433
2008-03-31,-0.039450419,-0.013006611,-0.010690548,-0.001463837,0.0108576956,-0.007068347,0.000111,-0.006301707,-0.00988238,-0.007733276,0.004773074,-0.001461762
2008-04-01,-0.075852329,-0.011494185,-0.008879684,0.0122370151,0.0114242063,-0.008593603,0.000111,-0.003355546,-0.006514456,0.0041932095,0.0005219636,0.0031120091
2008-04-02,-0.036911966,-0.033023116,-0.005790088,0.0074423853,0.0323124526,-0.03102518,0.000111,-0.016622354,0.0006026927,0.0046310635,0.0169531038,-0.013390695
2008-04-03,0.0279501429,-0.00968694,0.0128441325,-0.003073868,0.0077974514,-0.0055658,0.000111,-0.007833465,0.0111963101,0.0010890847,0.0142282569,-0.010842407
2008-04-07,0.0631976543,-0.001367326,0.0034011296,0.0008813564,0.0035574246,0.0005337409,0.000111,-0.00626111,0.0002909985,0.0058484346,0.0083645587,-0.00562682
2008-04-08,0.0189840102,0.0068364272,-0.001753734,0.0049380535,-0.006183967,0.0042202516,0.000111,0.0012387305,-0.004011697,0.0088892986,-0.002659074,0.0011692149
2008-04-09,-0.053555384,-0.008408962,-0.003810287,0.0087218095,0.0046920617,-0.004155158,0.000111,-0.005992117,-0.004594975,0.0056456857,0.0035999062,0.0021082995
2008-04-10,0.0225654214,0.0069682059,0.010046687,0.0003790169,-0.009019907,0.0061626728,0.000111,0.000779108,0.0072018876,0.0085588339,-0.00036689,-0.002079601
2008-04-11,0.0097922503,0.008084912,0.0003689979,-0.00903671,-0.011508681,0.0078866703,0.000111,0.0059092576,-0.002567238,-0.007454353,-0.006056941,0.0015045298
2008-04-14,-0.066164565,-0.000118119,-0.004228441,0.0020721831,-0.001187431,0.0026644005,0.000111,0.0016706362,-0.003948992,0.0038346484,-0.001269235,0.003166371
2008-04-15,0.02120212,0.0113961992,0.0144846544,-0.013524327,-0.017429844,0.0131190328,0.000111,0.0041750878,0.0103430842,-0.002657428,-0.008166336,0.0024410151
2008-04-16,-0.027606779,0.003729179,-0.001159269,0.0013953115,-0.001047041,0.004802803,0.000111,0.0027963984,-0.001235392,-0.001791099,0.001154154,0.0042804699
2008-04-17,-0.036507762,-0.003996241,-0.008456261,0.0082227393,0.0038065585,-0.001489781,0.000111,-0.003750177,-0.006929676,0.0021840651,0.0042623735,-0.00191866
2008-04-18,-0.048521142,-0.006838157,-0.017358889,0.0162111824,0.0048905362,-0.012465184,0.000111,-0.005384682,-0.012858631,0.0111723538,0.004078571,-0.001525486
2008-04-21,-0.01019593,0.0003820303,0.0107784335,-0.016547751,0.0000148126,0.0062270076,0.000111,-0.000559335,0.0082637132,-0.01208311,-0.000513873,-0.000375379
2008-04-22,-0.006971839,-0.016134748,0.002894486,0.0056488076,0.0221957544,-0.01305725,0.000111,-0.009249405,0.0015696117,0.004794495,0.0102545011,-0.007822032
2008-04-23,0.0503987388,-0.007414888,-0.0024664,0.0094965901,0.0086722823,-0.007319739,0.000111,-0.005690688,-0.002173061,0.0049532278,0.0100837227,-0.006481306
2008-04-24,0.0945824201,-0.004143652,0.0051239355,-0.002141512,0.0031820492,-0.002640687,0.000111,-0.00411013,0.005380276,-0.000816524,0.0065599679,-0.007621147
2008-04-25,0.0086206331,-0.005919026,0.0003361115,-0.007829132,0.0018535603,0.0028565893,0.000111,-0.007566683,-0.001206332,-0.002857987,-0.001176798,0.002008374
2008-04-28,-0.014661334,0.0158210781,0.0034511607,-0.001610208,-0.017095625,0.0128135652,0.000111,0.0079326292,0.0031879409,0.0031295351,-0.013594512,0.0099573683
